"Time","Sensor_No","Analog_Read","Voltage_mV","Temperature_degC"
"7.6.2023 19:0:58",3,211,633,13.3
"7.6.2023 19:0:58",4,212,636,13.6
"7.6.2023 19:1:3",1,207,621,12.1
"7.6.2023 19:1:4",2,214,642,14.2
"7.6.2023 19:1:4",3,211,633,13.3
"7.6.2023 19:1:4",4,212,636,13.6
"7.6.2023 19:1:9",1,206,618,11.8
"7.6.2023 19:1:10",2,214,642,14.2
"7.6.2023 19:1:10",3,207,621,12.1
"7.6.2023 19:1:10",4,212,636,13.6
"7.6.2023 19:1:15",1,207,621,12.1
"7.6.2023 19:1:16",2,213,639,13.9
"7.6.2023 19:1:16",3,211,633,13.3
"7.6.2023 19:1:16",4,212,636,13.6
"7.6.2023 19:1:21",1,206,618,11.8
"7.6.2023 19:1:22",2,213,639,13.9
"7.6.2023 19:1:22",3,211,633,13.3
"7.6.2023 19:1:22",4,211,633,13.3
"7.6.2023 19:1:27",1,206,618,11.8
"7.6.2023 19:1:28",2,214,642,14.2
"7.6.2023 19:1:28",3,210,630,13
"7.6.2023 19:1:28",4,211,633,13.3
"7.6.2023 19:1:33",1,207,621,12.1
"7.6.2023 19:1:34",2,216,648,14.8
"7.6.2023 19:1:34",3,210,630,13
"7.6.2023 19:1:34",4,212,636,13.6
"7.6.2023 19:1:39",1,207,621,12.1
"7.6.2023 19:1:40",2,213,639,13.9
"7.6.2023 19:1:40",3,210,630,13
"7.6.2023 19:1:40",4,212,636,13.6
"7.6.2023 19:1:45",1,205,615,11.5
"7.6.2023 19:1:46",2,214,642,14.2
"7.6.2023 19:1:46",3,212,636,13.6
"7.6.2023 19:1:46",4,212,636,13.6
"7.6.2023 19:1:51",1,207,621,12.1
"7.6.2023 19:1:52",2,213,639,13.9
"7.6.2023 19:1:52",3,210,630,13
"7.6.2023 19:1:52",4,212,636,13.6
"7.6.2023 19:1:57",1,206,618,11.8
"7.6.2023 19:1:58",2,212,636,13.6
"7.6.2023 19:1:58",3,212,636,13.6
"7.6.2023 19:1:58",4,212,636,13.6
"7.6.2023 19:2:3",1,206,618,11.8
"7.6.2023 19:2:4",2,213,639,13.9
"7.6.2023 19:2:4",3,210,630,13
"7.6.2023 19:2:4",4,212,636,13.6
"7.6.2023 19:2:9",1,207,621,12.1
"7.6.2023 19:2:10",2,211,633,13.3
"7.6.2023 19:2:10",3,211,633,13.3
"7.6.2023 19:2:10",4,211,633,13.3
"7.6.2023 19:2:15",1,207,621,12.1
"7.6.2023 19:2:16",2,213,639,13.9
"7.6.2023 19:2:16",3,210,630,13
"7.6.2023 19:2:16",4,206,618,11.8
"7.6.2023 19:2:21",1,206,618,11.8
"7.6.2023 19:2:22",2,212,636,13.6
"7.6.2023 19:2:22",3,210,630,13
"7.6.2023 19:2:22",4,211,633,13.3
"7.6.2023 19:2:27",1,207,621,12.1
"7.6.2023 19:2:28",2,214,642,14.2
"7.6.2023 19:2:28",3,209,627,12.7
"7.6.2023 19:2:28",4,210,630,13
"7.6.2023 19:2:33",1,204,612,11.2
"7.6.2023 19:2:34",2,214,642,14.2
"7.6.2023 19:2:34",3,210,630,13
"7.6.2023 19:2:34",4,211,633,13.3
"7.6.2023 19:2:39",1,206,618,11.8
"7.6.2023 19:2:40",2,214,642,14.2
"7.6.2023 19:2:40",3,210,630,13
"7.6.2023 19:2:40",4,212,636,13.6
"7.6.2023 19:2:45",1,206,618,11.8
"7.6.2023 19:2:46",2,213,639,13.9
"7.6.2023 19:2:46",3,211,633,13.3
"7.6.2023 19:2:46",4,211,633,13.3
"7.6.2023 19:2:51",1,206,618,11.8
"7.6.2023 19:2:52",2,213,639,13.9
"7.6.2023 19:2:52",3,209,627,12.7
"7.6.2023 19:2:52",4,211,633,13.3
"7.6.2023 19:2:57",1,207,621,12.1
"7.6.2023 19:2:58",2,212,636,13.6
"7.6.2023 19:2:58",3,211,633,13.3
"7.6.2023 19:2:58",4,212,636,13.6
"7.6.2023 19:3:3",1,207,621,12.1
"7.6.2023 19:3:4",2,213,639,13.9
"7.6.2023 19:3:4",3,211,633,13.3
"7.6.2023 19:3:4",4,210,630,13
"7.6.2023 19:3:9",1,207,621,12.1
"7.6.2023 19:3:10",2,213,639,13.9
"7.6.2023 19:3:10",3,211,633,13.3
"7.6.2023 19:3:10",4,211,633,13.3
"7.6.2023 19:3:15",1,206,618,11.8
"7.6.2023 19:3:16",2,213,639,13.9
"7.6.2023 19:3:16",3,210,630,13
"7.6.2023 19:3:16",4,211,633,13.3
"7.6.2023 19:3:21",1,207,621,12.1
"7.6.2023 19:3:22",2,213,639,13.9
"7.6.2023 19:3:22",3,210,630,13
"7.6.2023 19:3:22",4,211,633,13.3
"7.6.2023 19:3:27",1,206,618,11.8
"7.6.2023 19:3:28",2,213,639,13.9
"7.6.2023 19:3:28",3,210,630,13
"7.6.2023 19:3:28",4,211,633,13.3
"7.6.2023 19:3:33",1,206,618,11.8
"7.6.2023 19:3:34",2,213,639,13.9
"7.6.2023 19:3:34",3,211,633,13.3
"7.6.2023 19:3:34",4,212,636,13.6
"7.6.2023 19:3:39",1,206,618,11.8
"7.6.2023 19:3:40",2,212,636,13.6
"7.6.2023 19:3:40",3,211,633,13.3
"7.6.2023 19:3:40",4,211,633,13.3
"7.6.2023 19:3:45",1,206,618,11.8
"7.6.2023 19:3:46",2,213,639,13.9
"7.6.2023 19:3:46",3,211,633,13.3
"7.6.2023 19:3:46",4,212,636,13.6
"7.6.2023 19:3:51",1,206,618,11.8
"7.6.2023 19:3:52",2,213,639,13.9
"7.6.2023 19:3:52",3,210,630,13
"7.6.2023 19:3:52",4,212,636,13.6
"7.6.2023 19:3:57",1,206,618,11.8
"7.6.2023 19:3:58",2,214,642,14.2
"7.6.2023 19:3:58",3,210,630,13
"7.6.2023 19:3:58",4,211,633,13.3
"7.6.2023 19:4:3",1,207,621,12.1
"7.6.2023 19:4:4",2,212,636,13.6
"7.6.2023 19:4:4",3,207,621,12.1
"7.6.2023 19:4:4",4,211,633,13.3
"7.6.2023 19:4:9",1,206,618,11.8
"7.6.2023 19:4:10",2,212,636,13.6
"7.6.2023 19:4:10",3,209,627,12.7
"7.6.2023 19:4:10",4,211,633,13.3
"7.6.2023 19:4:15",1,207,621,12.1
"7.6.2023 19:4:16",2,213,639,13.9
"7.6.2023 19:4:16",3,212,636,13.6
"7.6.2023 19:4:16",4,211,633,13.3
"7.6.2023 19:4:21",1,207,621,12.1
"7.6.2023 19:4:22",2,213,639,13.9
"7.6.2023 19:4:22",3,211,633,13.3
"7.6.2023 19:4:22",4,212,636,13.6
"7.6.2023 19:4:27",1,206,618,11.8
"7.6.2023 19:4:28",2,213,639,13.9
"7.6.2023 19:4:28",3,211,633,13.3
"7.6.2023 19:4:28",4,211,633,13.3
"7.6.2023 19:4:33",1,206,618,11.8
"7.6.2023 19:4:34",2,214,642,14.2
"7.6.2023 19:4:34",3,211,633,13.3
"7.6.2023 19:4:34",4,211,633,13.3
"7.6.2023 19:4:39",1,207,621,12.1
"7.6.2023 19:4:40",2,213,639,13.9
"7.6.2023 19:4:40",3,209,627,12.7
"7.6.2023 19:4:40",4,211,633,13.3
"7.6.2023 19:4:45",1,206,618,11.8
"7.6.2023 19:4:46",2,212,636,13.6
"7.6.2023 19:4:46",3,209,627,12.7
"7.6.2023 19:4:46",4,211,633,13.3
"7.6.2023 19:4:51",1,204,612,11.2
"7.6.2023 19:4:52",2,213,639,13.9
"7.6.2023 19:4:52",3,211,633,13.3
"7.6.2023 19:4:52",4,210,630,13
"7.6.2023 19:4:57",1,206,618,11.8
"7.6.2023 19:4:58",2,212,636,13.6
"7.6.2023 19:4:58",3,210,630,13
"7.6.2023 19:4:58",4,210,630,13
"7.6.2023 19:5:3",1,205,615,11.5
"7.6.2023 19:5:4",2,214,642,14.2
"7.6.2023 19:5:4",3,210,630,13
"7.6.2023 19:5:4",4,210,630,13
"7.6.2023 19:5:9",1,207,621,12.1
"7.6.2023 19:5:10",2,212,636,13.6
"7.6.2023 19:5:10",3,210,630,13
"7.6.2023 19:5:10",4,210,630,13
"7.6.2023 19:5:15",1,206,618,11.8
"7.6.2023 19:5:16",2,212,636,13.6
"7.6.2023 19:5:16",3,210,630,13
"7.6.2023 19:5:16",4,211,633,13.3
"7.6.2023 19:5:21",1,205,615,11.5
"7.6.2023 19:5:22",2,214,642,14.2
"7.6.2023 19:5:22",3,211,633,13.3
"7.6.2023 19:5:22",4,211,633,13.3
"7.6.2023 19:5:27",1,207,621,12.1
"7.6.2023 19:5:28",2,212,636,13.6
"7.6.2023 19:5:28",3,211,633,13.3
"7.6.2023 19:5:28",4,211,633,13.3
"7.6.2023 19:5:33",1,208,624,12.4
"7.6.2023 19:5:34",2,212,636,13.6
"7.6.2023 19:5:34",3,210,630,13
"7.6.2023 19:5:34",4,211,633,13.3
"7.6.2023 19:5:39",1,207,621,12.1
"7.6.2023 19:5:40",2,213,639,13.9
"7.6.2023 19:5:40",3,211,633,13.3
"7.6.2023 19:5:40",4,211,633,13.3
"7.6.2023 19:5:45",1,206,618,11.8
"7.6.2023 19:5:46",2,213,639,13.9
"7.6.2023 19:5:46",3,211,633,13.3
"7.6.2023 19:5:46",4,211,633,13.3
"7.6.2023 19:5:51",1,207,621,12.1
"7.6.2023 19:5:52",2,212,636,13.6
"7.6.2023 19:5:52",3,209,627,12.7
"7.6.2023 19:5:52",4,210,630,13
"7.6.2023 19:5:57",1,205,615,11.5
"7.6.2023 19:5:58",2,212,636,13.6
"7.6.2023 19:5:58",3,211,633,13.3
"7.6.2023 19:5:58",4,211,633,13.3
"7.6.2023 19:6:3",1,206,618,11.8
"7.6.2023 19:6:4",2,213,639,13.9
"7.6.2023 19:6:4",3,210,630,13
"7.6.2023 19:6:4",4,211,633,13.3
"7.6.2023 19:6:9",1,207,621,12.1
"7.6.2023 19:6:10",2,212,636,13.6
"7.6.2023 19:6:10",3,209,627,12.7
"7.6.2023 19:6:10",4,212,636,13.6
"7.6.2023 19:6:15",1,207,621,12.1
"7.6.2023 19:6:16",2,213,639,13.9
"7.6.2023 19:6:16",3,210,630,13
"7.6.2023 19:6:16",4,212,636,13.6
"7.6.2023 19:6:21",1,206,618,11.8
"7.6.2023 19:6:22",2,211,633,13.3
"7.6.2023 19:6:22",3,210,630,13
"7.6.2023 19:6:22",4,211,633,13.3
"7.6.2023 19:6:27",1,207,621,12.1
"7.6.2023 19:6:28",2,213,639,13.9
"7.6.2023 19:6:28",3,211,633,13.3
"7.6.2023 19:6:28",4,211,633,13.3
"7.6.2023 19:6:33",1,206,618,11.8
"7.6.2023 19:6:34",2,212,636,13.6
"7.6.2023 19:6:34",3,211,633,13.3
"7.6.2023 19:6:34",4,210,630,13
"7.6.2023 19:6:39",1,206,618,11.8
"7.6.2023 19:6:40",2,213,639,13.9
"7.6.2023 19:6:40",3,210,630,13
"7.6.2023 19:6:40",4,211,633,13.3
"7.6.2023 19:6:45",1,207,621,12.1
"7.6.2023 19:6:46",2,212,636,13.6
"7.6.2023 19:6:46",3,210,630,13
"7.6.2023 19:6:46",4,211,633,13.3
"7.6.2023 19:6:51",1,206,618,11.8
"7.6.2023 19:6:52",2,212,636,13.6
"7.6.2023 19:6:52",3,212,636,13.6
"7.6.2023 19:6:52",4,211,633,13.3
"7.6.2023 19:6:57",1,206,618,11.8
"7.6.2023 19:6:58",2,212,636,13.6
"7.6.2023 19:6:58",3,211,633,13.3
"7.6.2023 19:6:58",4,211,633,13.3
"7.6.2023 19:7:3",1,207,621,12.1
"7.6.2023 19:7:4",2,213,639,13.9
"7.6.2023 19:7:4",3,210,630,13
"7.6.2023 19:7:4",4,211,633,13.3
"7.6.2023 19:7:9",1,206,618,11.8
"7.6.2023 19:7:10",2,212,636,13.6
"7.6.2023 19:7:10",3,210,630,13
"7.6.2023 19:7:10",4,211,633,13.3
"7.6.2023 19:7:15",1,206,618,11.8
"7.6.2023 19:7:16",2,213,639,13.9
"7.6.2023 19:7:16",3,210,630,13
"7.6.2023 19:7:16",4,210,630,13
"7.6.2023 19:7:21",1,207,621,12.1
"7.6.2023 19:7:22",2,212,636,13.6
"7.6.2023 19:7:22",3,211,633,13.3
"7.6.2023 19:7:22",4,211,633,13.3
"7.6.2023 19:7:27",1,205,615,11.5
"7.6.2023 19:7:28",2,213,639,13.9
"7.6.2023 19:7:28",3,210,630,13
"7.6.2023 19:7:28",4,209,627,12.7
"7.6.2023 19:7:33",1,206,618,11.8
"7.6.2023 19:7:34",2,211,633,13.3
"7.6.2023 19:7:34",3,210,630,13
"7.6.2023 19:7:34",4,211,633,13.3
"7.6.2023 19:7:39",1,207,621,12.1
"7.6.2023 19:7:40",2,212,636,13.6
"7.6.2023 19:7:40",3,210,630,13
"7.6.2023 19:7:40",4,211,633,13.3
"7.6.2023 19:7:45",1,207,621,12.1
"7.6.2023 19:7:46",2,213,639,13.9
"7.6.2023 19:7:46",3,210,630,13
"7.6.2023 19:7:46",4,211,633,13.3
"7.6.2023 19:7:51",1,205,615,11.5
"7.6.2023 19:7:52",2,212,636,13.6
"7.6.2023 19:7:52",3,210,630,13
"7.6.2023 19:7:52",4,211,633,13.3
"7.6.2023 19:7:57",1,205,615,11.5
"7.6.2023 19:7:58",2,212,636,13.6
"7.6.2023 19:7:58",3,211,633,13.3
"7.6.2023 19:7:58",4,211,633,13.3
"7.6.2023 19:8:3",1,206,618,11.8
"7.6.2023 19:8:4",2,213,639,13.9
"7.6.2023 19:8:4",3,210,630,13
"7.6.2023 19:8:4",4,210,630,13
"7.6.2023 19:8:9",1,206,618,11.8
"7.6.2023 19:8:10",2,214,642,14.2
"7.6.2023 19:8:10",3,210,630,13
"7.6.2023 19:8:10",4,212,636,13.6
"7.6.2023 19:8:15",1,206,618,11.8
"7.6.2023 19:8:16",2,212,636,13.6
"7.6.2023 19:8:16",3,211,633,13.3
"7.6.2023 19:8:16",4,210,630,13
"7.6.2023 19:8:21",1,206,618,11.8
"7.6.2023 19:8:22",2,211,633,13.3
"7.6.2023 19:8:22",3,210,630,13
"7.6.2023 19:8:22",4,211,633,13.3
"7.6.2023 19:8:27",1,206,618,11.8
"7.6.2023 19:8:28",2,214,642,14.2
"7.6.2023 19:8:28",3,210,630,13
"7.6.2023 19:8:28",4,211,633,13.3
"7.6.2023 19:8:33",1,206,618,11.8
"7.6.2023 19:8:34",2,212,636,13.6
"7.6.2023 19:8:34",3,209,627,12.7
"7.6.2023 19:8:34",4,210,630,13
"7.6.2023 19:8:39",1,206,618,11.8
"7.6.2023 19:8:40",2,213,639,13.9
"7.6.2023 19:8:40",3,208,624,12.4
"7.6.2023 19:8:40",4,211,633,13.3
"7.6.2023 19:8:45",1,206,618,11.8
"7.6.2023 19:8:46",2,213,639,13.9
"7.6.2023 19:8:46",3,209,627,12.7
"7.6.2023 19:8:46",4,212,636,13.6
"7.6.2023 19:8:51",1,207,621,12.1
"7.6.2023 19:8:52",2,213,639,13.9
"7.6.2023 19:8:52",3,210,630,13
"7.6.2023 19:8:52",4,210,630,13
"7.6.2023 19:8:57",1,206,618,11.8
"7.6.2023 19:8:58",2,212,636,13.6
"7.6.2023 19:8:58",3,210,630,13
"7.6.2023 19:8:58",4,210,630,13
"7.6.2023 19:9:3",1,206,618,11.8
"7.6.2023 19:9:4",2,212,636,13.6
"7.6.2023 19:9:4",3,213,639,13.9
"7.6.2023 19:9:4",4,211,633,13.3
"7.6.2023 19:9:9",1,206,618,11.8
"7.6.2023 19:9:10",2,212,636,13.6
"7.6.2023 19:9:10",3,210,630,13
"7.6.2023 19:9:10",4,211,633,13.3
"7.6.2023 19:9:15",1,205,615,11.5
"7.6.2023 19:9:16",2,212,636,13.6
"7.6.2023 19:9:16",3,211,633,13.3
"7.6.2023 19:9:16",4,212,636,13.6
"7.6.2023 19:9:21",1,207,621,12.1
"7.6.2023 19:9:22",2,212,636,13.6
"7.6.2023 19:9:22",3,210,630,13
"7.6.2023 19:9:22",4,211,633,13.3
"7.6.2023 19:9:27",1,205,615,11.5
"7.6.2023 19:9:28",2,213,639,13.9
"7.6.2023 19:9:28",3,211,633,13.3
"7.6.2023 19:9:28",4,210,630,13
"7.6.2023 19:9:33",1,208,624,12.4
"7.6.2023 19:9:34",2,211,633,13.3
"7.6.2023 19:9:34",3,210,630,13
"7.6.2023 19:9:34",4,211,633,13.3
"7.6.2023 19:9:39",1,206,618,11.8
"7.6.2023 19:9:40",2,212,636,13.6
"7.6.2023 19:9:40",3,210,630,13
"7.6.2023 19:9:40",4,210,630,13
"7.6.2023 19:9:45",1,206,618,11.8
"7.6.2023 19:9:46",2,212,636,13.6
"7.6.2023 19:9:46",3,210,630,13
"7.6.2023 19:9:46",4,211,633,13.3
"7.6.2023 19:9:51",1,205,615,11.5
"7.6.2023 19:9:52",2,214,642,14.2
"7.6.2023 19:9:52",3,210,630,13
"7.6.2023 19:9:52",4,210,630,13
"7.6.2023 19:9:57",1,206,618,11.8
"7.6.2023 19:9:58",2,213,639,13.9
"7.6.2023 19:9:58",3,210,630,13
"7.6.2023 19:9:58",4,211,633,13.3
"7.6.2023 19:10:3",1,206,618,11.8
"7.6.2023 19:10:4",2,210,630,13
"7.6.2023 19:10:4",3,210,630,13
"7.6.2023 19:10:4",4,211,633,13.3
"7.6.2023 19:10:9",1,206,618,11.8
"7.6.2023 19:10:10",2,212,636,13.6
"7.6.2023 19:10:10",3,210,630,13
"7.6.2023 19:10:10",4,212,636,13.6
"7.6.2023 19:10:15",1,207,621,12.1
"7.6.2023 19:10:16",2,212,636,13.6
"7.6.2023 19:10:16",3,210,630,13
"7.6.2023 19:10:16",4,211,633,13.3
"7.6.2023 19:10:21",1,207,621,12.1
"7.6.2023 19:10:22",2,212,636,13.6
"7.6.2023 19:10:22",3,210,630,13
"7.6.2023 19:10:22",4,211,633,13.3
"7.6.2023 19:10:27",1,206,618,11.8
"7.6.2023 19:10:28",2,212,636,13.6
"7.6.2023 19:10:28",3,209,627,12.7
"7.6.2023 19:10:28",4,211,633,13.3
"7.6.2023 19:10:33",1,206,618,11.8
"7.6.2023 19:10:34",2,213,639,13.9
"7.6.2023 19:10:34",3,210,630,13
"7.6.2023 19:10:34",4,211,633,13.3
"7.6.2023 19:10:39",1,206,618,11.8
"7.6.2023 19:10:40",2,212,636,13.6
"7.6.2023 19:10:40",3,211,633,13.3
"7.6.2023 19:10:40",4,211,633,13.3
"7.6.2023 19:10:45",1,206,618,11.8
"7.6.2023 19:10:46",2,213,639,13.9
"7.6.2023 19:10:46",3,210,630,13
"7.6.2023 19:10:46",4,210,630,13
"7.6.2023 19:10:51",1,207,621,12.1
"7.6.2023 19:10:52",2,212,636,13.6
"7.6.2023 19:10:52",3,209,627,12.7
"7.6.2023 19:10:52",4,210,630,13
"7.6.2023 19:10:57",1,205,615,11.5
"7.6.2023 19:10:58",2,212,636,13.6
"7.6.2023 19:10:58",3,211,633,13.3
"7.6.2023 19:10:58",4,211,633,13.3
"7.6.2023 19:11:3",1,207,621,12.1
"7.6.2023 19:11:4",2,212,636,13.6
"7.6.2023 19:11:4",3,210,630,13
"7.6.2023 19:11:4",4,210,630,13
"7.6.2023 19:11:9",1,206,618,11.8
"7.6.2023 19:11:11",2,212,636,13.6
"7.6.2023 19:11:11",3,210,630,13
"7.6.2023 19:11:11",4,210,630,13
"7.6.2023 19:11:15",1,205,615,11.5
"7.6.2023 19:11:17",2,212,636,13.6
"7.6.2023 19:11:17",3,211,633,13.3
"7.6.2023 19:11:17",4,211,633,13.3
"7.6.2023 19:11:21",1,205,615,11.5
"7.6.2023 19:11:23",2,215,645,14.5
"7.6.2023 19:11:23",3,211,633,13.3
"7.6.2023 19:11:23",4,211,633,13.3
"7.6.2023 19:11:27",1,206,618,11.8
"7.6.2023 19:11:29",2,211,633,13.3
"7.6.2023 19:11:29",3,210,630,13
"7.6.2023 19:11:29",4,211,633,13.3
"7.6.2023 19:11:33",1,206,618,11.8
"7.6.2023 19:11:35",2,211,633,13.3
"7.6.2023 19:11:35",3,210,630,13
"7.6.2023 19:11:35",4,210,630,13
"7.6.2023 19:11:39",1,206,618,11.8
"7.6.2023 19:11:41",2,212,636,13.6
"7.6.2023 19:11:41",3,209,627,12.7
"7.6.2023 19:11:41",4,211,633,13.3
"7.6.2023 19:11:45",1,207,621,12.1
"7.6.2023 19:11:47",2,213,639,13.9
"7.6.2023 19:11:47",3,211,633,13.3
"7.6.2023 19:11:47",4,211,633,13.3
"7.6.2023 19:11:51",1,207,621,12.1
"7.6.2023 19:11:53",2,213,639,13.9
"7.6.2023 19:11:53",3,209,627,12.7
"7.6.2023 19:11:53",4,210,630,13
"7.6.2023 19:11:57",1,205,615,11.5
"7.6.2023 19:11:59",2,212,636,13.6
"7.6.2023 19:11:59",3,211,633,13.3
"7.6.2023 19:11:59",4,213,639,13.9
"7.6.2023 19:12:3",1,206,618,11.8
"7.6.2023 19:12:5",2,211,633,13.3
"7.6.2023 19:12:5",3,211,633,13.3
"7.6.2023 19:12:5",4,211,633,13.3
"7.6.2023 19:12:9",1,207,621,12.1
"7.6.2023 19:12:11",2,212,636,13.6
"7.6.2023 19:12:11",3,210,630,13
"7.6.2023 19:12:11",4,210,630,13
"7.6.2023 19:12:15",1,205,615,11.5
"7.6.2023 19:12:17",2,212,636,13.6
"7.6.2023 19:12:17",3,210,630,13
"7.6.2023 19:12:17",4,210,630,13
"7.6.2023 19:12:21",1,206,618,11.8
"7.6.2023 19:12:23",2,212,636,13.6
"7.6.2023 19:12:23",3,210,630,13
"7.6.2023 19:12:23",4,210,630,13
"7.6.2023 19:12:27",1,207,621,12.1
"7.6.2023 19:12:29",2,211,633,13.3
"7.6.2023 19:12:29",3,210,630,13
"7.6.2023 19:12:29",4,210,630,13
"7.6.2023 19:12:33",1,206,618,11.8
"7.6.2023 19:12:35",2,211,633,13.3
"7.6.2023 19:12:35",3,209,627,12.7
"7.6.2023 19:12:35",4,210,630,13
"7.6.2023 19:12:39",1,206,618,11.8
"7.6.2023 19:12:41",2,210,630,13
"7.6.2023 19:12:41",3,209,627,12.7
"7.6.2023 19:12:41",4,210,630,13
"7.6.2023 19:12:45",1,206,618,11.8
"7.6.2023 19:12:47",2,212,636,13.6
"7.6.2023 19:12:47",3,210,630,13
"7.6.2023 19:12:47",4,212,636,13.6
"7.6.2023 19:12:51",1,206,618,11.8
"7.6.2023 19:12:53",2,212,636,13.6
"7.6.2023 19:12:53",3,209,627,12.7
"7.6.2023 19:12:53",4,209,627,12.7
"7.6.2023 19:12:57",1,207,621,12.1
"7.6.2023 19:12:59",2,211,633,13.3
"7.6.2023 19:12:59",3,210,630,13
"7.6.2023 19:12:59",4,211,633,13.3
"7.6.2023 19:13:3",1,207,621,12.1
"7.6.2023 19:13:5",2,211,633,13.3
"7.6.2023 19:13:5",3,210,630,13
"7.6.2023 19:13:5",4,210,630,13
"7.6.2023 19:13:9",1,206,618,11.8
"7.6.2023 19:13:11",2,212,636,13.6
"7.6.2023 19:13:11",3,210,630,13
"7.6.2023 19:13:11",4,210,630,13
"7.6.2023 19:13:15",1,206,618,11.8
"7.6.2023 19:13:17",2,212,636,13.6
"7.6.2023 19:13:17",3,209,627,12.7
"7.6.2023 19:13:17",4,210,630,13
"7.6.2023 19:13:21",1,207,621,12.1
"7.6.2023 19:13:23",2,212,636,13.6
"7.6.2023 19:13:23",3,210,630,13
"7.6.2023 19:13:23",4,210,630,13
"7.6.2023 19:13:27",1,207,621,12.1
"7.6.2023 19:13:29",2,210,630,13
"7.6.2023 19:13:29",3,210,630,13
"7.6.2023 19:13:29",4,210,630,13
"7.6.2023 19:13:33",1,205,615,11.5
"7.6.2023 19:13:35",2,211,633,13.3
"7.6.2023 19:13:35",3,210,630,13
"7.6.2023 19:13:35",4,210,630,13
"7.6.2023 19:13:39",1,205,615,11.5
"7.6.2023 19:13:41",2,212,636,13.6
"7.6.2023 19:13:41",3,210,630,13
"7.6.2023 19:13:41",4,209,627,12.7
"7.6.2023 19:13:45",1,207,621,12.1
"7.6.2023 19:13:47",2,212,636,13.6
"7.6.2023 19:13:47",3,209,627,12.7
"7.6.2023 19:13:47",4,210,630,13
"7.6.2023 19:13:51",1,206,618,11.8
"7.6.2023 19:13:53",2,211,633,13.3
"7.6.2023 19:13:53",3,211,633,13.3
"7.6.2023 19:13:53",4,211,633,13.3
"7.6.2023 19:13:57",1,205,615,11.5
"7.6.2023 19:13:59",2,211,633,13.3
"7.6.2023 19:13:59",3,210,630,13
"7.6.2023 19:13:59",4,211,633,13.3
"7.6.2023 19:14:3",1,206,618,11.8
"7.6.2023 19:14:5",2,213,639,13.9
"7.6.2023 19:14:5",3,210,630,13
"7.6.2023 19:14:5",4,210,630,13
"7.6.2023 19:14:9",1,205,615,11.5
"7.6.2023 19:14:11",2,211,633,13.3
"7.6.2023 19:14:11",3,209,627,12.7
"7.6.2023 19:14:11",4,209,627,12.7
"7.6.2023 19:14:15",1,207,621,12.1
"7.6.2023 19:14:17",2,211,633,13.3
"7.6.2023 19:14:17",3,209,627,12.7
"7.6.2023 19:14:17",4,210,630,13
"7.6.2023 19:14:21",1,205,615,11.5
"7.6.2023 19:14:23",2,212,636,13.6
"7.6.2023 19:14:23",3,210,630,13
"7.6.2023 19:14:23",4,211,633,13.3
"7.6.2023 19:14:27",1,206,618,11.8
"7.6.2023 19:14:29",2,213,639,13.9
"7.6.2023 19:14:29",3,210,630,13
"7.6.2023 19:14:29",4,211,633,13.3
"7.6.2023 19:14:33",1,209,627,12.7
"7.6.2023 19:14:35",2,212,636,13.6
"7.6.2023 19:14:35",3,209,627,12.7
"7.6.2023 19:14:35",4,210,630,13
"7.6.2023 19:14:39",1,206,618,11.8
"7.6.2023 19:14:41",2,211,633,13.3
"7.6.2023 19:14:41",3,210,630,13
"7.6.2023 19:14:41",4,210,630,13
"7.6.2023 19:14:45",1,207,621,12.1
"7.6.2023 19:14:47",2,210,630,13
"7.6.2023 19:14:47",3,210,630,13
"7.6.2023 19:14:47",4,210,630,13
"7.6.2023 19:14:51",1,207,621,12.1
"7.6.2023 19:14:53",2,212,636,13.6
"7.6.2023 19:14:53",3,210,630,13
"7.6.2023 19:14:53",4,210,630,13
"7.6.2023 19:14:57",1,205,615,11.5
"7.6.2023 19:14:59",2,212,636,13.6
"7.6.2023 19:14:59",3,209,627,12.7
"7.6.2023 19:14:59",4,210,630,13
"7.6.2023 19:15:3",1,204,612,11.2
"7.6.2023 19:15:5",2,211,633,13.3
"7.6.2023 19:15:5",3,209,627,12.7
"7.6.2023 19:15:5",4,210,630,13
"7.6.2023 19:15:9",1,206,618,11.8
"7.6.2023 19:15:11",2,213,639,13.9
"7.6.2023 19:15:11",3,210,630,13
"7.6.2023 19:15:11",4,211,633,13.3
"7.6.2023 19:15:15",1,205,615,11.5
"7.6.2023 19:15:17",2,212,636,13.6
"7.6.2023 19:15:17",3,211,633,13.3
"7.6.2023 19:15:17",4,210,630,13
"7.6.2023 19:15:21",1,206,618,11.8
"7.6.2023 19:15:23",2,211,633,13.3
"7.6.2023 19:15:23",3,209,627,12.7
"7.6.2023 19:15:23",4,210,630,13
"7.6.2023 19:15:27",1,206,618,11.8
"7.6.2023 19:15:29",2,211,633,13.3
"7.6.2023 19:15:29",3,209,627,12.7
"7.6.2023 19:15:29",4,210,630,13
"7.6.2023 19:15:33",1,206,618,11.8
"7.6.2023 19:15:35",2,208,624,12.4
"7.6.2023 19:15:35",3,210,630,13
"7.6.2023 19:15:35",4,210,630,13
"7.6.2023 19:15:39",1,206,618,11.8
"7.6.2023 19:15:41",2,213,639,13.9
"7.6.2023 19:15:41",3,208,624,12.4
"7.6.2023 19:15:41",4,209,627,12.7
"7.6.2023 19:15:45",1,206,618,11.8
"7.6.2023 19:15:47",2,213,639,13.9
